,lat,lon,CountryID,time,pop_count,ISOCODE
110,-90.0,-41.25,0.0,2015,nan,nan
111,-90.0,-40.0,0.0,2015,nan,nan
112,-90.0,-38.75,0.0,2015,nan,nan
113,-90.0,-37.5,0.0,2015,nan,nan
114,-90.0,-36.25,0.0,2015,nan,nan
115,-90.0,-35.0,0.0,2015,nan,nan
116,-90.0,-33.75,0.0,2015,nan,nan
117,-90.0,-32.5,0.0,2015,nan,nan
118,-90.0,-31.25,0.0,2015,nan,nan
119,-90.0,-30.0,0.0,2015,nan,nan
120,-90.0,-28.75,0.0,2015,nan,nan
121,-90.0,-27.5,0.0,2015,nan,nan
122,-90.0,-26.25,0.0,2015,nan,nan
123,-90.0,-25.0,0.0,2015,nan,nan
124,-90.0,-23.75,0.0,2015,nan,nan
125,-90.0,-22.5,0.0,2015,nan,nan
126,-90.0,-21.25,0.0,2015,nan,nan
127,-90.0,-20.0,0.0,2015,nan,nan
128,-90.0,-18.75,0.0,2015,nan,nan
129,-90.0,-17.5,0.0,2015,nan,nan
130,-90.0,-16.25,0.0,2015,nan,nan
131,-90.0,-15.0,0.0,2015,nan,nan
132,-90.0,-13.75,0.0,2015,nan,nan
133,-90.0,-12.5,0.0,2015,nan,nan
134,-90.0,-11.25,0.0,2015,nan,nan
135,-90.0,-10.0,0.0,2015,nan,nan
136,-90.0,-8.75,0.0,2015,nan,nan
137,-90.0,-7.5,0.0,2015,nan,nan
138,-90.0,-6.25,0.0,2015,nan,nan
139,-90.0,-5.0,0.0,2015,nan,nan
140,-90.0,-3.75,0.0,2015,nan,nan
141,-90.0,-2.5,0.0,2015,nan,nan
142,-90.0,-1.25,0.0,2015,nan,nan
143,-90.0,0.0,0.0,2015,nan,nan
144,-90.0,1.25,0.0,2015,nan,nan
145,-90.0,2.5,0.0,2015,nan,nan
146,-90.0,3.75,0.0,2015,nan,nan
147,-90.0,5.0,0.0,2015,nan,nan
148,-90.0,6.25,0.0,2015,nan,nan
149,-90.0,7.5,0.0,2015,nan,nan
150,-90.0,8.75,0.0,2015,nan,nan
151,-90.0,10.0,0.0,2015,nan,nan
152,-90.0,11.25,0.0,2015,nan,nan
153,-90.0,12.5,0.0,2015,nan,nan
154,-90.0,13.75,0.0,2015,nan,nan
155,-90.0,15.0,0.0,2015,nan,nan
156,-90.0,16.25,0.0,2015,nan,nan
157,-90.0,17.5,0.0,2015,nan,nan
158,-90.0,18.75,0.0,2015,nan,nan
159,-90.0,20.0,0.0,2015,nan,nan
160,-90.0,21.25,0.0,2015,nan,nan
161,-90.0,22.5,0.0,2015,nan,nan
162,-90.0,23.75,0.0,2015,nan,nan
163,-90.0,25.0,0.0,2015,nan,nan
164,-90.0,26.25,0.0,2015,nan,nan
165,-90.0,27.5,0.0,2015,nan,nan
166,-90.0,28.75,0.0,2015,nan,nan
167,-90.0,30.0,0.0,2015,nan,nan
168,-90.0,31.25,0.0,2015,nan,nan
169,-90.0,32.5,0.0,2015,nan,nan
170,-90.0,33.75,0.0,2015,nan,nan
171,-90.0,35.0,0.0,2015,nan,nan
172,-90.0,36.25,0.0,2015,nan,nan
173,-90.0,37.5,0.0,2015,nan,nan
174,-90.0,38.75,0.0,2015,nan,nan
175,-90.0,40.0,0.0,2015,nan,nan
176,-90.0,41.25,0.0,2015,nan,nan
177,-90.0,42.5,0.0,2015,nan,nan
178,-90.0,43.75,0.0,2015,nan,nan
179,-90.0,45.0,0.0,2015,nan,nan
180,-90.0,46.25,0.0,2015,nan,nan
181,-90.0,47.5,0.0,2015,nan,nan
182,-90.0,48.75,0.0,2015,nan,nan
183,-90.0,50.0,0.0,2015,nan,nan
184,-90.0,51.25,0.0,2015,nan,nan
185,-90.0,52.5,0.0,2015,nan,nan
186,-90.0,53.75,0.0,2015,nan,nan
187,-90.0,55.0,0.0,2015,nan,nan
188,-90.0,56.25,0.0,2015,nan,nan
189,-90.0,57.5,0.0,2015,nan,nan
190,-90.0,58.75,0.0,2015,nan,nan
191,-90.0,60.0,0.0,2015,nan,nan
192,-90.0,61.25,0.0,2015,nan,nan
193,-90.0,62.5,0.0,2015,nan,nan
194,-90.0,63.75,0.0,2015,nan,nan
195,-90.0,65.0,0.0,2015,nan,nan
196,-90.0,66.25,0.0,2015,nan,nan
197,-90.0,67.5,0.0,2015,nan,nan
198,-90.0,68.75,0.0,2015,nan,nan
199,-90.0,70.0,0.0,2015,nan,nan
200,-90.0,71.25,0.0,2015,nan,nan
201,-90.0,72.5,0.0,2015,nan,nan
202,-90.0,73.75,0.0,2015,nan,nan
203,-90.0,75.0,0.0,2015,nan,nan
204,-90.0,76.25,0.0,2015,nan,nan
205,-90.0,77.5,0.0,2015,nan,nan
206,-90.0,78.75,0.0,2015,nan,nan
207,-90.0,80.0,0.0,2015,nan,nan
208,-90.0,81.25,0.0,2015,nan,nan
209,-90.0,82.5,0.0,2015,nan,nan
210,-90.0,83.75,0.0,2015,nan,nan
211,-90.0,85.0,0.0,2015,nan,nan
212,-90.0,86.25,0.0,2015,nan,nan
213,-90.0,87.5,0.0,2015,nan,nan
214,-90.0,88.75,0.0,2015,nan,nan
215,-90.0,90.0,0.0,2015,nan,nan
216,-90.0,91.25,0.0,2015,nan,nan
217,-90.0,92.5,0.0,2015,nan,nan
218,-90.0,93.75,0.0,2015,nan,nan
219,-90.0,95.0,0.0,2015,nan,nan
220,-90.0,96.25,0.0,2015,nan,nan
221,-90.0,97.5,0.0,2015,nan,nan
222,-90.0,98.75,0.0,2015,nan,nan
223,-90.0,100.0,0.0,2015,nan,nan
224,-90.0,101.25,0.0,2015,nan,nan
225,-90.0,102.5,0.0,2015,nan,nan
226,-90.0,103.75,0.0,2015,nan,nan
227,-90.0,105.0,0.0,2015,nan,nan
228,-90.0,106.25,0.0,2015,nan,nan
229,-90.0,107.5,0.0,2015,nan,nan
230,-90.0,108.75,0.0,2015,nan,nan
231,-90.0,110.0,0.0,2015,nan,nan
232,-90.0,111.25,0.0,2015,nan,nan
233,-90.0,112.5,0.0,2015,nan,nan
234,-90.0,113.75,0.0,2015,nan,nan
235,-90.0,115.0,0.0,2015,nan,nan
236,-90.0,116.25,0.0,2015,nan,nan
237,-90.0,117.5,0.0,2015,nan,nan
238,-90.0,118.75,0.0,2015,nan,nan
239,-90.0,120.0,0.0,2015,nan,nan
240,-90.0,121.25,0.0,2015,nan,nan
