,exp_id,ISO_A3,Sum_abs_anom_popw,E-index,b,alpha
26,06-11,AGO,0.6800648637708595,0.8906456106551072,0.569393229428271,1.0798307127408546
27,09-02,AGO,0.6597392787093357,0.3080631416530501,0.37621214708390305,0.7134707789470737
28,09-11,AGO,0.6077406561424521,1.0821323229815691,0.8913544560876323,1.690416864612713
29,12-02,AGO,0.9934226604517905,1.5103455510554675,-0.11788917958307898,-0.22357195385244283
30,Control,AGO,0.9727027688091916,1.83240406176432,,
31,Historical,AGO,0.4384151021807258,-0.024287534875289285,0.5272986058926052,1.0
32,06-02,AZE,0.7412574255759541,-1.0815189670821956,-0.2574957785253476,5.538280918245915
33,06-08,AZE,0.6738452091594941,1.4385019713751035,-1.5912493865731323,34.2249731793602
34,06-11,AZE,0.4169831590407116,0.8906456106551072,-0.165776474389019,3.565560142619612
35,09-02,AZE,0.7896664290884944,0.3080631416530501,-0.5504200028146393,11.838565339078366
36,09-11,AZE,0.3792459067598066,1.0821323229815691,-0.11592000190850449,2.493235183464194
37,12-02,AZE,0.2527607444157769,1.5103455510554675,0.44960905868259643,-9.67029939144114
38,Control,AZE,0.33178284814387365,1.83240406176432,,
39,Historical,AZE,0.3788929083002218,-0.024287534875289285,-0.04649380960020022,1.0
40,06-02,ARG,0.815273877238165,-1.0815189670821956,0.007333756294961913,0.015440628483438553
41,06-08,ARG,0.6302949828679941,1.4385019713751035,0.9147605141784643,1.9259539971967727
42,06-11,ARG,0.8964417193440102,0.8906456106551072,-0.135238799347698,-0.28473431257984577
43,09-02,ARG,0.7686475139060949,0.3080631416530501,0.0700685374916169,0.14752361713044362
44,09-11,ARG,0.6909795726344284,1.0821323229815691,0.33204954563540356,0.6991033606847538
45,12-02,ARG,0.6127007663799472,1.5103455510554675,1.2189269323534746,2.566351696722857
46,Control,ARG,0.8269361529347501,1.83240406176432,,
47,Historical,ARG,0.3456758650810484,-0.024287534875289285,0.4749648826035818,1.0
48,06-02,AUS,0.9377847907123078,-1.0815189670821956,0.10826895791642865,0.15247244560294235
49,06-02,AUS,0.9377847907123078,-1.0815189670821956,0.10826895791642865,0.15247244560294235
50,06-08,AUS,1.007151008143372,1.4385019713751035,0.4782418672260561,0.6734959723354812
51,06-08,AUS,1.007151008143372,1.4385019713751035,0.4782418672260561,0.6734959723354812
52,06-11,AUS,1.1304674616834032,0.8906456106551072,-0.039909489628545014,-0.05620352872636426
53,06-11,AUS,1.1304674616834032,0.8906456106551072,-0.039909489628545014,-0.05620352872636426
54,09-02,AUS,0.9683522429944316,0.3080631416530501,0.17022142661065875,0.2397185463757997
55,09-02,AUS,0.9683522429944316,0.3080631416530501,0.17022142661065875,0.2397185463757997
56,09-11,AUS,0.7912926052162971,1.0821323229815691,0.7782783961033594,1.096029856548646
57,09-11,AUS,0.7912926052162971,1.0821323229815691,0.7782783961033594,1.096029856548646
58,12-02,AUS,1.0461086263615522,1.5103455510554675,0.3632705532135275,0.5115847675079146
59,12-02,AUS,1.0461086263615522,1.5103455510554675,0.3632705532135275,0.5115847675079146
60,Control,AUS,1.109956101813927,1.83240406176432,,
61,Control,AUS,1.109956101813927,1.83240406176432,,
62,Historical,AUS,0.39045557462790903,-0.024287534875289285,0.7100886818486194,1.0
63,06-02,AUT,0.4177296742395056,-1.0815189670821956,0.06678352512507185,0.24393637003103522
64,06-08,AUT,0.5703928649258345,1.4385019713751035,-0.21614152593581692,-0.7894878138135016
65,06-11,AUT,0.8557759653552751,0.8906456106551072,-0.6456812259615372,-2.358442956751252
66,09-02,AUT,0.6910638161101677,0.3080631416530501,-0.2009107909737241,-0.7338553776310802
67,09-11,AUT,0.9808656678371377,1.0821323229815691,-1.1159831657032966,-4.07628800587535
68,12-02,AUT,0.8499787860376201,1.5103455510554675,-1.8551069339182855,-6.776043202750047
69,Control,AUT,0.523930078326214,1.83240406176432,,
70,Historical,AUT,0.24652697935433965,-0.024287534875289285,0.27377436630944046,1.0
71,06-02,BHS,0.0,-1.0815189670821956,0.0,
72,06-08,BHS,0.0,1.4385019713751035,0.0,
73,06-11,BHS,0.0,0.8906456106551072,0.0,
74,09-02,BHS,0.0,0.3080631416530501,0.0,
75,09-11,BHS,0.0,1.0821323229815691,0.0,
76,12-02,BHS,0.0,1.5103455510554675,0.0,
77,Control,BHS,0.0,1.83240406176432,,
78,Historical,BHS,0.0,-0.024287534875289285,0.0,
79,06-02,BGD,0.7716300891450639,-1.0815189670821956,-0.11663310492486889,-0.31804385407229463
80,06-08,BGD,0.6983767677026532,1.4385019713751035,-0.5220338039193003,-1.4235207324838477
81,06-11,BGD,0.8070932674277579,0.8906456106551072,-0.42987961702695665,-1.1722278188036415
82,09-02,BGD,1.0987227741596157,0.3080631416530501,-0.6161520973221338,-1.680169518365236
83,09-11,BGD,0.927628074808435,1.0821323229815691,-0.833979477806564,-2.2741574744979935
84,12-02,BGD,1.148047640863116,1.5103455510554675,-3.1969623742835234,-8.717715570516768
85,Control,BGD,0.5861579558650188,1.83240406176432,,
86,Historical,BGD,0.21457707864061384,-0.024287534875289285,0.366720197329633,1.0
87,06-02,ARM,0.4579191366348854,-1.0815189670821956,-0.15923469498270937,1.0108964889978447
88,06-08,ARM,0.730659562333162,1.4385019713751035,-2.4467204721000937,15.532928518333948
89,06-11,ARM,0.16172292996801024,0.8906456106551072,0.0836238712605572,-0.5308835355440871
90,09-02,ARM,0.5584939636922541,0.3080631416530501,-0.4252928972511684,2.699958678437581
91,09-11,ARM,0.3561581463069435,1.0821323229815691,-0.36990649967124617,2.3483398628405037
92,12-02,ARM,0.47392639131541225,1.5103455510554675,-1.5318005480120391,9.724587948615653
93,Control,ARM,0.20470116228990937,1.83240406176432,,
94,Historical,ARM,0.3643072815866419,-0.024287534875289285,-0.15751829857532412,1.0
95,06-02,BEL,0.6573838710532129,-1.0815189670821956,0.3865561832388955,0.42190455570965146
96,06-08,BEL,0.5686783707739829,1.4385019713751035,3.272232655637141,3.571459789331568
97,06-11,BEL,0.2521092020682415,0.8906456106551072,1.984608592213566,2.166089801848939
98,09-02,BEL,0.21423600422996655,0.3080631416530501,1.2716452663820415,1.3879300199982219
99,09-11,BEL,0.4170447079990925,1.0821323229815691,2.088301267226488,2.279264584399592
100,12-02,BEL,1.212448635208379,1.5103455510554675,0.33935459634989606,0.3703866511754833
101,Control,BEL,1.2720927050853141,1.83240406176432,,
102,Historical,BEL,0.34373160253917123,-0.024287534875289285,0.9162171349126598,1.0
103,06-02,BTN,0.6741742080533959,-1.0815189670821956,-0.05731277867032447,-0.1561485467707391
104,06-08,BTN,0.7146540321668726,1.4385019713751035,-0.6122851988456585,-1.668169755979506
105,06-11,BTN,0.8699834298367692,0.8906456106551072,-0.558324311634374,-1.5211534305458794
106,09-02,BTN,0.8736173531397172,0.3080631416530501,-0.34930864069633494,-0.9516906680261322
107,09-11,BTN,0.6217587404404581,1.0821323229815691,-0.09457734603804058,-0.2576757833749914
108,12-02,BTN,0.9516875550748176,1.5103455510554675,-2.097512058922712,-5.714667259789799
109,Control,BTN,0.5830343611716758,1.83240406176432,,
110,Historical,BTN,0.2111293382263878,-0.024287534875289285,0.3670401028737873,1.0
111,06-02,BOL,0.4610858501017261,-1.0815189670821956,0.9896838338524268,0.5996233780674658
112,06-08,BOL,1.1990771433612244,1.4385019713751035,3.8881851830513012,2.3557490324336596
113,06-11,BOL,1.262151908253027,0.8906456106551072,1.503555199715975,0.9109645091960047
114,09-02,BOL,1.1407970462191261,0.3080631416530501,1.074796941112029,0.6511911688579449
115,09-11,BOL,1.5719249992358786,1.0821323229815691,1.1307321095098655,0.6850808147026445
116,12-02,BOL,0.9857603268106219,1.5103455510554675,5.969247228657094,3.6166097346811266
117,Control,BOL,2.0348994946550927,1.83240406176432,,
118,Historical,BOL,0.3625137940133537,-0.024287534875289285,1.6505090862902845,1.0
119,06-02,BIH,0.42339286955322036,-1.0815189670821956,0.08041435280137665,0.27069152390174467
120,06-08,BIH,0.7548517458451013,1.4385019713751035,-0.9470509698964824,-3.1879715663086876
121,06-11,BIH,0.5950352460199042,0.8906456106551072,-0.08515660596011132,-0.2866549395053802
122,09-02,BIH,0.6067073089932935,0.3080631416530501,-0.06664184343021129,-0.22433037791527857
123,09-11,BIH,0.5491645221260519,1.0821323229815691,0.005140467445448382,0.017303888148085794
124,12-02,BIH,0.8972079490944374,1.5103455510554675,-1.9682741511894066,-6.6256223034944615
125,Control,BIH,0.5512692693970982,1.83240406176432,,
126,Historical,BIH,0.25026168399471865,-0.024287534875289285,0.2970700805192754,1.0
127,06-02,BWA,0.7195476637643098,-1.0815189670821956,0.7287131899494512,0.5068236804618529
128,06-08,BWA,1.2695700450451386,1.4385019713751035,2.832051231297999,1.9697058432584984
129,06-11,BWA,1.9912322063807024,0.8906456106551072,-0.2196165856665968,-0.1527444374181445
130,09-02,BWA,0.7785868763179932,0.3080631416530501,1.3220339532603196,0.9194812487659336
131,09-11,BWA,0.5028179439343,1.0821323229815691,3.359516871352283,2.3365608428613234
132,12-02,BWA,1.5276462668701423,1.5103455510554675,1.9954479127604292,1.3878440369458895
133,Control,BWA,1.8783609353161062,1.83240406176432,,
134,Historical,BWA,0.4214994632980988,-0.024287534875289285,1.4378041477568633,1.0
135,06-02,BRA,0.6943618279771225,-1.0815189670821956,0.16806547283692375,0.3214727699045165
136,06-08,BRA,0.8717729151359381,1.4385019713751035,0.4179745651488419,0.7994946192095778
137,06-11,BRA,0.8532578292591678,0.8906456106551072,0.2108483053932635,0.403307042310919
138,09-02,BRA,1.0254842142597291,0.3080631416530501,-0.07676770489327966,-0.14683995656384002
139,09-11,BRA,0.9626905189956649,1.0821323229815691,-0.0026080306049698354,-0.004988596458410744
140,12-02,BRA,1.0626910603318878,1.5103455510554675,-0.5750449797842428,-1.0999362293188006
141,Control,BRA,0.9616226695526192,1.83240406176432,,
142,Historical,BRA,0.4318947838676157,-0.024287534875289285,0.5227984718172005,1.0
143,06-02,BLZ,0.9383103194032985,-1.0815189670821956,0.29870628323749915,0.26641746185829057
144,06-08,BLZ,1.3609407897056696,1.4385019713751035,0.24365782645284617,0.2173194985452045
145,06-11,BLZ,1.032241340123622,0.8906456106551072,0.7414720121394821,0.6613221836920551
146,09-02,BLZ,1.4316594825375155,0.3080631416530501,-0.02204749105981807,-0.019664255283943388
147,09-11,BLZ,1.7310949638264264,1.0821323229815691,-0.7761117137414031,-0.692217487534642
148,12-02,BLZ,1.8762318920139172,1.5103455510554675,-2.6338201086944992,-2.3491158630627216
149,Control,BLZ,1.413318608104008,1.83240406176432,,
150,Historical,BLZ,0.2772614104992397,-0.024287534875289285,1.1211963403374183,1.0
151,06-02,SLB,0.0,-1.0815189670821956,0.0,
152,06-08,SLB,0.0,1.4385019713751035,0.0,
153,06-11,SLB,0.0,0.8906456106551072,0.0,
154,09-02,SLB,0.0,0.3080631416530501,0.0,
155,09-11,SLB,0.0,1.0821323229815691,0.0,
156,12-02,SLB,0.0,1.5103455510554675,0.0,
157,Control,SLB,0.0,1.83240406176432,,
158,Historical,SLB,0.0,-0.024287534875289285,0.0,
159,06-02,BRN,2.038589822854488,-1.0815189670821956,0.31914552040062505,0.15785253577361272
160,06-08,BRN,1.5566446504107263,1.4385019713751035,4.602879287060196,2.2766296904628827
161,06-11,BRN,2.188460999512628,0.8906456106551072,0.6958694427715997,0.34418391952040933
162,09-02,BRN,2.1007104794383435,0.3080631416530501,0.5354021054196245,0.2648151849129114
163,09-11,BRN,1.9515427706022346,1.0821323229815691,1.4521016816224415,0.7182238759218402
164,12-02,BRN,2.435218216600262,1.5103455510554675,0.6308853670426724,0.31204215194730084
165,Control,BRN,2.5461009667411556,1.83240406176432,,
166,Historical,BRN,0.49750781721319853,-0.024287534875289285,2.021795334718815,1.0
167,06-02,BGR,0.4986515638532847,-1.0815189670821956,0.08081872749416508,0.2229367452328431
168,06-08,BGR,0.9752294142296268,1.4385019713751035,-1.6191425563113957,-4.466370391665829
169,06-11,BGR,0.7326035906485815,0.8906456106551072,-0.20514293524292915,-0.5658824347843439
170,09-02,BGR,0.6312066476127621,0.3080631416530501,-0.004851226247024942,-0.013382004684223271
171,09-11,BGR,0.681569993896228,1.0821323229815691,-0.1328597597673703,-0.3664908287140925
172,12-02,BGR,0.8126037248575175,1.5103455510554675,-1.055049478644888,-2.9103316040911547
173,Control,BGR,0.6271710078565734,1.83240406176432,,
174,Historical,BGR,0.25984736914511586,-0.024287534875289285,0.36251864810242523,1.0
175,06-02,MMR,0.8658957887823986,-1.0815189670821956,0.10277453978354334,0.1277195137673072
176,06-08,MMR,0.7538727924545845,1.4385019713751035,1.2814059738492896,1.5924230676512352
177,06-11,MMR,0.7782273471639535,0.8906456106551072,0.4885765625173004,0.6071616679990605
178,09-02,MMR,1.1351412881170433,0.3080631416530501,-0.1271955937022562,-0.1580679360395189
179,09-11,MMR,0.886660586921942,1.0821323229815691,0.3484438827802533,0.433016614597505
180,12-02,MMR,1.2184658302717262,1.5103455510554675,-1.0761202275458563,-1.3373112884454719
181,Control,MMR,1.0293297739515972,1.83240406176432,,
182,Historical,MMR,0.21397463974286993,-0.024287534875289285,0.8046894069044828,1.0
183,06-02,BDI,1.5313342241596737,-1.0815189670821956,-0.13398502291035919,-0.17611247811515376
184,06-08,BDI,1.0690549161758556,1.4385019713751035,1.1593247382589307,1.5238386213627804
185,06-11,BDI,0.8584456844675779,0.8906456106551072,0.8946897672912135,1.1759973513408526
186,09-02,BDI,1.3760104606532177,0.3080631416530501,-0.06941107940181102,-0.09123525104950755
187,09-11,BDI,1.0347669627728053,1.0821323229815691,0.6924022271827616,0.9101067375507375
188,12-02,BDI,1.0261989449170876,1.5103455510554675,1.6617784528270683,2.1842733989868495
189,Control,BDI,1.3182687480860684,1.83240406176432,,
190,Historical,BDI,0.5473925210624673,-0.024287534875289285,0.7607923319479446,1.0
191,06-02,BLR,0.5012299683155399,-1.0815189670821956,0.5865172908833738,0.5093926925119212
192,06-08,BLR,0.6199435791334331,1.4385019713751035,3.7865626369195513,3.2886453084450205
193,06-11,BLR,0.3759875642073828,0.8906456106551072,2.058448138619188,1.7877707205325708
194,09-02,BLR,0.21160969198521928,0.3080631416530501,1.4693350955081788,1.2761236064769341
195,09-11,BLR,0.30218916883610336,1.0821323229815691,2.7640510803581773,2.4005897932583
196,12-02,BLR,0.5697764890509847,1.5103455510554675,4.916688319215931,4.270164136840986
197,Control,BLR,1.4339206757767364,1.83240406176432,,
198,Historical,BLR,0.2672544233498586,-0.024287534875289285,1.151404995605915,1.0
199,06-02,KHM,1.5387765044005655,-1.0815189670821956,0.4781104408914698,0.26121751956545847
200,06-08,KHM,1.5143382490189736,1.4385019713751035,3.65054620819205,1.9944902767339472
201,06-11,KHM,1.6691615045366424,0.8906456106551072,1.225642327757854,0.6696345056476541
202,09-02,KHM,1.4903232080952347,0.3080631416530501,0.9721992117702896,0.5311648625547928
203,09-11,KHM,1.49790430569654,1.0821323229815691,1.956719587153751,1.0690614413030068
204,12-02,KHM,2.2197484875638183,1.5103455510554675,0.45135027119645277,0.24659699561737372
205,Control,KHM,2.2990766222163943,1.83240406176432,,
206,Historical,KHM,0.44450140215215367,-0.024287534875289285,1.8303153696843069,1.0
207,06-02,CMR,0.7273399070583852,-1.0815189670821956,0.28713749599116556,0.35913094675179424
208,06-08,CMR,0.9095884244925266,1.4385019713751035,1.2763162488433917,1.5963246500412767
209,06-11,CMR,0.7383323611347631,0.8906456106551072,0.8670524204523188,1.0844468625235084
210,09-02,CMR,0.992314133942723,0.3080631416530501,0.23036625716419667,0.2881255607160086
211,09-11,CMR,0.9384546600290373,1.0821323229815691,0.5995814688449126,0.749913416280993
212,12-02,CMR,1.3172352641157699,1.5103455510554675,-0.7583407304974865,-0.9484780925734229
213,Control,CMR,1.1839512950556228,1.83240406176432,,
214,Historical,CMR,0.3738196357955215,-0.024287534875289285,0.7995342606595655,1.0
215,06-02,CAN,0.6415827764850406,-1.0815189670821956,0.08866903015167149,0.19372643980321305
216,06-08,CAN,0.8650217835970979,1.4385019713751035,-0.3834856909112112,-0.8378496695929393
217,06-11,CAN,0.8065128831657755,0.8906456106551072,-0.046555322580774106,-0.10171529881443599
218,09-02,CAN,0.8606168453175184,0.3080631416530501,-0.09380066270117504,-0.2049381661804285
219,09-11,CAN,0.6351328568664286,1.0821323229815691,0.36012763622151683,0.7868163745628375
220,12-02,CAN,0.8800380155234105,1.5103455510554675,-0.55446949458163,-1.2114196014216947
221,Control,CAN,0.7825859178204002,1.83240406176432,,
222,Historical,CAN,0.31881705503990715,-0.024287534875289285,0.4577022642946483,1.0
223,06-02,CPV,0.0,-1.0815189670821956,0.0,
224,06-08,CPV,0.0,1.4385019713751035,0.0,
225,06-11,CPV,0.0,0.8906456106551072,0.0,
226,09-02,CPV,0.0,0.3080631416530501,0.0,
227,09-11,CPV,0.0,1.0821323229815691,0.0,
228,12-02,CPV,0.0,1.5103455510554675,0.0,
229,Control,CPV,0.0,1.83240406176432,,
230,Historical,CPV,0.0,-0.024287534875289285,0.0,
231,06-02,CYM,0.0,-1.0815189670821956,0.0,
232,06-08,CYM,0.0,1.4385019713751035,0.0,
233,06-11,CYM,0.0,0.8906456106551072,0.0,
234,09-02,CYM,0.0,0.3080631416530501,0.0,
235,09-11,CYM,0.0,1.0821323229815691,0.0,
236,12-02,CYM,0.0,1.5103455510554675,0.0,
237,Control,CYM,0.0,1.83240406176432,,
238,Historical,CYM,0.0,-0.024287534875289285,0.0,
239,06-02,CAF,0.3927587237879517,-1.0815189670821956,0.2399129332863691,0.5162339937763114
240,06-08,CAF,0.5417395497781475,1.4385019713751035,1.0817275687234962,2.327613335932637
241,06-11,CAF,0.5429613935595824,0.8906456106551072,0.45006852717346585,0.9684374663472188
242,09-02,CAF,0.7519675484992766,0.3080631416530501,0.02681297291137874,0.05769496417492026
243,09-11,CAF,0.5589177190652783,1.0821323229815691,0.5259659706983615,1.1317502142327245
244,12-02,CAF,0.7867274074950611,1.5103455510554675,-0.07086288439125576,-0.15247960715874187
245,Control,CAF,0.7742727336118308,1.83240406176432,,
246,Historical,CAF,0.3033760981475773,-0.024287534875289285,0.4647367980000275,1.0
247,06-02,LKA,0.8507178711752412,-1.0815189670821956,0.4113087014059862,0.42059260618063976
248,06-08,LKA,1.3209578039096572,1.4385019713751035,0.8551676735522963,0.8744701955278404
249,06-11,LKA,1.0160618339723337,0.8906456106551072,0.9509284964944832,0.9723924956240451
250,09-02,LKA,1.140192069321132,0.3080631416530501,0.4382800407172629,0.44817273238350136
251,09-11,LKA,1.2312468538975432,1.0821323229815691,0.6680766681225161,0.6831562425341821
252,12-02,LKA,1.6658047182416973,1.5103455510554675,-0.9161271708485244,-0.9368056475900979
253,Control,LKA,1.504788620089576,1.83240406176432,,
254,Historical,LKA,0.5139001167543932,-0.024287534875289285,0.9779266096497515,1.0
255,06-02,TCD,0.549894714088874,-1.0815189670821956,0.15384486339893266,0.31523971407937207
256,06-08,TCD,0.5573078858105268,1.4385019713751035,1.1035944590317992,2.261348179189045
257,06-11,TCD,0.48300143351530517,0.8906456106551072,0.6061720058718563,1.2420921023437248
258,09-02,TCD,0.5883380941283405,0.3080631416530501,0.24787649508749487,0.5079176107151127
259,09-11,TCD,0.4010610774251454,1.0821323229815691,0.9610057441953647,1.9691731614282983
260,12-02,TCD,0.8086993540575367,1.5103455510554675,-0.08055239123174951,-0.16505791756244367
261,Control,TCD,0.7945416779775376,1.83240406176432,,
262,Historical,TCD,0.3000481616423014,-0.024287534875289285,0.48802500613928707,1.0
263,06-02,CHL,1.0409144231024834,-1.0815189670821956,0.024140759002105217,0.0347705275877264
264,06-08,CHL,0.9388430893659612,1.4385019713751035,0.653411714226382,0.9411249262573202
265,06-11,CHL,1.0281539955231056,0.8906456106551072,0.09952294328336309,0.1433453374330166
266,09-02,CHL,0.9276695447970215,0.3080631416530501,0.1822785735822935,0.2625403025166627
267,09-11,CHL,0.9680546138248803,1.0821323229815691,0.2717054548535379,0.3913440340834696
268,12-02,CHL,0.9397855563177585,1.5103455510554675,0.7938099797000462,1.1433439932922573
269,Control,CHL,1.0793035071794626,1.83240406176432,,
270,Historical,CHL,0.3758131221861918,-0.024287534875289285,0.6942879696374418,1.0
271,06-02,CHN,0.5441768992983884,-1.0815189670821956,0.011505660019114461,0.03947706809962644
272,06-08,CHN,0.5967682572912031,1.4385019713751035,-0.15953713331621144,-0.5473878305008351
273,06-11,CHN,0.5892428866058296,0.8906456106551072,-0.05208606351238332,-0.17871248349975852
274,09-02,CHN,0.6800526135377161,0.3080631416530501,-0.14134148085440656,-0.48495673048932164
275,09-11,CHN,0.7183053373800966,1.0821323229815691,-0.3805915040610449,-1.3058474436926308
276,12-02,CHN,0.6654718084577489,1.5103455510554675,-0.5860260488312021,-2.0107138746869513
277,Control,CHN,0.5624734139107253,1.83240406176432,,
278,Historical,CHN,0.26715864145142776,-0.024287534875289285,0.29145173572865546,1.0
279,06-02,TWN,0.9782419823283499,-1.0815189670821956,0.2244333321663461,0.2288313552676494
280,06-08,TWN,1.0124387256164389,1.4385019713751035,1.501183208131195,1.53060057838062
281,06-11,TWN,1.3474022119824405,0.8906456106551072,-0.023858824089408648,-0.024326364532275564
282,09-02,TWN,1.516968758310966,0.3080631416530501,-0.21857556472809714,-0.22285879830029257
283,09-11,TWN,1.6483040371081468,1.0821323229815691,-0.7648468496272836,-0.779834882292265
284,12-02,TWN,1.7851026789168483,1.5103455510554675,-2.5601353022831805,-2.610304027637925
285,Control,TWN,1.335140042470496,1.83240406176432,,
286,Historical,TWN,0.3413598169870996,-0.024287534875289285,0.9807805049436551,1.0
287,06-02,COL,1.1052846010553428,-1.0815189670821956,0.6164204415006405,0.39761166298331757
288,06-08,COL,1.759920653905145,1.4385019713751035,1.514701171378823,0.9770325757019646
289,06-11,COL,1.4140740683458513,0.8906456106551072,1.306465202832146,0.8427134581444394
290,09-02,COL,1.774491339232986,0.3080631416530501,0.3738957389545674,0.24117517288392434
291,09-11,COL,1.7522770235395257,1.0821323229815691,0.8139053432032837,0.5249959852632973
292,12-02,COL,2.130143769164479,1.5103455510554675,-0.253849470579703,-0.1637413417032595
293,Control,COL,2.085527854942802,1.83240406176432,,
294,Historical,COL,0.514671608497629,-0.024287534875289285,1.5503077472013274,1.0
295,06-02,COM,0.0,-1.0815189670821956,0.0,
296,06-08,COM,0.0,1.4385019713751035,0.0,
297,06-11,COM,0.0,0.8906456106551072,0.0,
298,09-02,COM,0.0,0.3080631416530501,0.0,
299,09-11,COM,0.0,1.0821323229815691,0.0,
300,12-02,COM,0.0,1.5103455510554675,0.0,
301,Control,COM,0.0,1.83240406176432,,
302,Historical,COM,0.0,-0.024287534875289285,0.0,
303,06-02,COG,0.30638999017829266,-1.0815189670821956,0.40987167553837245,1.035929968467158
304,06-08,COG,0.49310363725596595,1.4385019713751035,2.163480950530496,5.468088883962243
305,06-11,COG,0.49613627040686914,0.8906456106551072,0.8990019241457001,2.272181979174065
306,09-02,COG,0.43901094896833376,0.3080631416530501,0.6240856740838387,1.5773450356755612
307,09-11,COG,0.6311104708585334,1.0821323229815691,0.798797762873184,2.0189210201410535
308,12-02,COG,1.0800244270371964,1.5103455510554675,-0.6932789004904876,-1.752227422352876
309,Control,COG,0.9581755538236889,1.83240406176432,,
310,Historical,COG,0.5572755723408612,-0.024287534875289285,0.3956557759834386,1.0
311,06-02,COD,0.6295163975726742,-1.0815189670821956,0.17802669944129013,0.3664700705624053
312,06-08,COD,0.535235365364771,1.4385019713751035,1.755555663422132,3.6138321379300002
313,06-11,COD,0.5100592462990013,0.8906456106551072,0.7832686476913198,1.6123677936489502
314,09-02,COD,0.7567778111668005,0.3080631416530501,0.1873345813316627,0.3856304557397774
315,09-11,COD,0.6145757298779297,1.0821323229815691,0.7279141825425626,1.4984199711443875
316,12-02,COD,0.7260120199947339,1.5103455510554675,1.0617236229225824,2.1855706600825116
317,Control,COD,0.9126177670119183,1.83240406176432,,
318,Historical,COD,0.42039108186862256,-0.024287534875289285,0.48578782755186656,1.0
319,06-02,COK,0.0,-1.0815189670821956,0.0,
320,06-08,COK,0.0,1.4385019713751035,0.0,
321,06-11,COK,0.0,0.8906456106551072,0.0,
322,09-02,COK,0.0,0.3080631416530501,0.0,
323,09-11,COK,0.0,1.0821323229815691,0.0,
324,12-02,COK,0.0,1.5103455510554675,0.0,
325,Control,COK,0.0,1.83240406176432,,
326,Historical,COK,0.0,-0.024287534875289285,0.0,
327,06-02,CRI,1.181274049237014,-1.0815189670821956,0.5365006684149727,0.33813395187051154
328,06-08,CRI,1.6770144662111446,1.4385019713751035,1.662659110020634,1.0479045574085526
329,06-11,CRI,1.4325734428358088,0.8906456106551072,1.171042980116249,0.73805945451433
330,09-02,CRI,1.6746927608375848,0.3080631416530501,0.43243554817803886,0.2725460552858661
331,09-11,CRI,1.6964275621112135,1.0821323229815691,0.8255039224427425,0.5202806259400045
332,12-02,CRI,2.155995874028071,1.5103455510554675,-0.6916835629067046,-0.43593924544492224
333,Control,CRI,2.034427393145618,1.83240406176432,,
334,Historical,CRI,0.4267458972292008,-0.024287534875289285,1.5866512825675243,1.0
335,06-02,HRV,0.6019665144750701,-1.0815189670821956,0.05263604409473399,0.12131417282295197
336,06-08,HRV,0.778156349646024,1.4385019713751035,-0.4302429276431561,-0.9916126064872056
337,06-11,HRV,0.7260661914130715,0.8906456106551072,-0.07860122833261796,-0.18115804791252357
