,time,PC1,PC2,E-index,C-index,exp_id,MCB_year
56,1976,-1.6033560782962057,-1.0187138584586306,-0.4134044782151056,-1.8540834330247262,06-08,N
57,1977,0.5674168593119346,-0.7019636814847126,0.8975875883035561,-0.09513897034547178,06-08,N
58,1978,0.46460603884826807,1.0273017972137477,-0.3978859864851376,1.0549381477847992,06-08,N
59,1979,0.1621380884605651,0.40789706880168164,-0.17377784153669493,0.40307572521487467,06-08,N
60,1980,0.7749003707961142,0.9770710854746789,-0.1429562833065438,1.2388308971743487,06-08,N
61,1981,-0.08053758328001172,1.3624472737347084,-1.0203443775446093,0.906447034989264,06-08,N
62,1982,0.045369705885401033,0.7226556298538827,-0.4789134696403098,0.5430759230243223,06-08,N
63,1983,2.5818507695729025,-2.3756993515718263,3.505517308733628,0.14577106561978345,06-08,N
64,1984,-0.13012836715111403,0.007392953177056713,-0.09724225816177694,-0.08678704351279408,06-08,N
65,1985,-0.6770312803852212,0.34453527006809775,-0.722356635258891,-0.23511018361271024,06-08,N
66,1986,-0.3049256383865118,1.149487321524919,-1.028425266598971,0.597195293277492,06-08,N
67,1987,0.9485579256653827,0.11292470426980022,0.5908819174335759,0.7505815657388983,06-08,N
68,1988,0.7864095967118929,0.6238519876536639,0.11494558769854547,0.9972055295517696,06-08,N
69,1989,-1.503883734012202,-1.0414439317526258,-0.3269943200683124,-1.7998184528040355,06-08,N
70,1990,-0.17129584320047986,0.6555042597644277,-0.5846359594922218,0.3423870548599681,06-08,N
71,1991,0.29601607664855056,1.865803494285092,-1.1100073280321174,1.528637278308971,06-08,N
72,1992,1.1890115869104427,-0.3111793299618835,1.060795170394886,0.620721141632618,06-08,N
73,1993,0.6227981218417237,0.8494889084478392,-0.16029459244169686,1.041064142970754,06-08,N
74,1994,0.2918268822546354,0.963921078614864,-0.4752423638424406,0.8879478985920023,06-08,N
75,1995,0.7829563061751547,0.2988369459602498,0.3423240825116521,0.7649433444267929,06-08,N
76,1996,-0.6147188588842123,0.6657060242321337,-0.9053971176515606,0.036053370370994944,06-08,N
77,1997,-0.5468753541883571,0.7364548334727766,-0.9074514781965921,0.13405293537582766,06-08,N
78,1998,2.3416413832264653,-3.051373272723983,3.8134372342609977,-0.5018562318880361,06-08,N
79,1999,-0.8751791423496471,-1.46411090877656,0.416437645696642,-1.6541278583135666,06-08,N
80,2000,-1.2670065206318313,-0.7522424594755923,-0.3639931583547032,-1.4278246467379794,06-08,N
81,2001,-0.5515920009407325,-0.5562796556547438,0.0033146724361385015,-0.7833835610630353,06-08,N
82,2002,-0.1838184921797395,0.7172777784810815,-0.6371712834861751,0.3772126788306149,06-08,N
83,2003,0.739161069876418,0.22968695987421003,0.3602525980215423,0.685079011775895,06-08,N
84,2004,0.11595987065773514,0.7335548877863401,-0.43670562463865853,0.6006976464138575,06-08,N
85,2005,0.3504572014617953,1.1526890566666752,-0.5672635848992351,1.0628849122378259,06-08,N
86,2006,-0.652433262962568,0.21403614825665843,-0.6126863963638302,-0.30999357266116534,06-08,N
87,2007,0.47442614083647117,-0.23278865808577984,0.5000763800734044,0.17086350264186123,06-08,N
88,2008,-1.6407650693563791,-1.0898021989262434,-0.38958958186315407,-1.930802631888669,06-08,N
89,2009,-0.7508163834690179,-1.0204673985721524,0.19067206133326253,-1.2524867736870662,06-08,N
90,2010,0.8580078748124128,0.36678316112698756,0.3473483261333844,0.8660580470492464,06-08,N
91,2011,-1.8873604092938874,-1.1715204229757596,-0.5061753085700335,-2.162955379339418,06-08,N
92,2012,-1.0927733444287695,-1.6154849221770484,0.36961290123052726,-1.9150277855214985,06-08,N
93,2013,-0.2896506063776011,0.0230565622514546,-0.22111735946325048,-0.18851045642554387,06-08,N
94,2014,-0.4224769891627705,0.5520412402689637,-0.689088448421087,0.09161576055654587,06-08,N
95,2015,0.2070082562073843,1.1594864723563472,-0.6735038055713978,0.9662576890230851,06-08,N
96,2016,1.8088670800960667,-0.8294582398717869,1.8655777247254368,0.6925466324766401,06-08,N
97,2017,-0.09862238728229661,0.5520288709752219,-0.460079916901451,0.3206067992532152,06-08,N
98,2016,1.0621365164697034,-0.972212480949402,1.4385019713751037,0.06358589530806506,06-08,Y
99,2017,0.5178421816848723,1.0650871630103824,-0.3869606372655738,1.1193000737731924,06-08,Y
100,1970,0.4447113183480799,0.6954230069359181,-0.17727993512319032,0.8061967128718639,06-11,N
101,1971,-1.2848950613176136,0.17736789838841405,-1.0339760546860433,-0.7831399672555353,06-11,N
102,1972,-0.5912455065027595,-0.443047298600247,-0.10479195776756041,-0.731355456220792,06-11,N
103,1973,1.4538067631469966,-0.43919440505093105,1.3385539628268108,0.7174392786854016,06-11,N
104,1974,-1.5947185247860187,-0.5796821636620981,-0.7177390941016415,-1.5375334718183606,06-11,N
105,1975,-0.9385074077707667,-0.5817632512918945,-0.2522562121948853,-1.0749936922621497,06-11,N
106,1976,-1.5931198817162477,-0.9744139090092215,-0.4374911888617572,-1.8155205543475812,06-11,N
107,1977,0.5995328372623273,-0.7180142548831867,0.9316464833887099,-0.08377901384430497,06-11,N
108,1978,0.5001977289510269,1.086557624609397,-0.41461905843587,1.1220054705866336,06-11,N
109,1979,0.19201530408309125,0.4267968734397977,-0.16601563978974687,0.4375662870072484,06-11,N
110,1980,0.8099647688629478,0.9853061775737684,-0.12398509912222322,1.269448260292593,06-11,N
111,1981,-0.055202821236388824,1.38268169375227,-1.0167378911116105,0.9386693126378518,06-11,N
112,1982,0.07204384687472119,0.734389661279053,-0.4683492168558295,0.5702346021915907,06-11,N
113,1983,2.6397740696546514,-2.421793987513509,3.5790690966608247,0.15413519424560257,06-11,N
114,1984,-0.1117766938779291,-0.052784115316243774,-0.04171405234064784,-0.1163620640987452,06-11,N
115,1985,-0.6594847959696308,0.34958448793667785,-0.7135197333372043,-0.21913260930190095,06-11,N
116,1986,-0.28213308870432335,1.169188021732325,-1.0262389988689442,0.6272425584290786,06-11,N
117,1987,0.9885218940578482,0.14267788431761544,0.5981020351133387,0.79987903416601,06-11,N
118,1988,0.8217777518180482,0.6371716424426712,0.13053623178779458,1.0316330100897606,06-11,N
119,1989,-1.4974989311532014,-1.0446477598379764,-0.32021413410526656,-1.7975691639708045,06-11,N
120,1990,-0.1458673891558524,0.6932086888627311,-0.593316384698353,0.3870287446461924,06-11,N
121,1991,0.3288201965116568,1.9259331204287051,-1.1293293788224192,1.5943513603113906,06-11,N
122,1992,1.2326169639755669,-0.2749965043528403,1.066043706863187,0.6771399208022083,06-11,N
123,1993,0.6573370396675372,0.8689685129988878,-0.14964604990509797,1.07926100645311,06-11,N
124,1994,0.3222132825616389,0.9782800961448263,-0.46390929279612225,0.9195876869715464,06-11,N
125,1995,0.8215451652572526,0.3312410050035583,0.34669739655936294,0.8151429182494893,06-11,N
126,1996,-0.5978781681354317,0.6605764315876483,-0.8898617812795921,0.04433436725568305,06-11,N
127,1997,-0.5252247873957179,0.767139205076367,-0.9138393428383315,0.17105932520878184,06-11,N
128,1998,2.397292299985352,-3.0973531348461023,3.8853010471850276,-0.4950177635731524,06-11,N
129,1999,-0.8635765000858205,-1.5041836445444512,0.45297765592324796,-1.6742592544913057,06-11,N
130,2000,-1.2581879344406746,-0.7748927482213313,-0.3417413034905129,-1.4376051374096797,06-11,N
131,2001,-0.5345444546924222,-0.5802998173762034,0.032353927229351605,-0.7883139447467055,06-11,N
132,2002,-0.15840778377231388,0.760441329090365,-0.6497244385924436,0.42570200239617256,06-11,N
133,2003,0.7789603374499873,0.2814665857245824,0.3517812054429704,0.7498350683295243,06-11,N
134,2004,0.14525509694639407,0.7603346489258647,-0.4349269221738672,0.6403486502792763,06-11,N
135,2005,0.38402574516336324,1.1968260147826177,-0.5747365823980289,1.1178309995084912,06-11,N
136,2006,-0.6353955090458068,0.21410361620993815,-0.6006865920803774,-0.297898354283159,06-11,N
137,2007,0.5109094951848666,-0.20172267913276135,0.5039070429517085,0.21862809428392133,06-11,N
138,2008,-1.6332915560850623,-1.062655605897906,-0.40350054996616713,-1.9063225199587843,06-11,N
139,2009,-0.7348562768646429,-1.0284113527617817,0.20757478481859848,-1.2468184979555745,06-11,N
140,2010,0.8992800706023175,0.43092983312554595,0.33117362889015506,0.9406004433274767,06-11,N
141,2011,-1.8815489135115695,-1.1339310870011066,-0.5286456348614961,-2.132266356894927,06-11,N
142,2012,-1.079515387282276,-1.6125195928924883,0.3768908881879299,-1.9035561896729685,06-11,N
143,2013,-0.26590406656165927,0.042267721260980516,-0.21791036093977048,-0.1581347762818862,06-11,N
144,2014,-0.39824813255769625,0.5926070402903503,-0.7006404118946223,0.13743250164177015,06-11,N
145,2015,0.2393096172036369,1.2174745858523237,-0.691667082450613,1.03010198870631,06-11,N
146,2016,1.8580768661040634,-0.8026680759657825,1.8814307915453954,0.7462867124306682,06-11,N
147,2017,-0.07962681620420003,0.49680835839750576,-0.4076012208753177,0.2949918974707483,06-11,N
148,2016,0.4613468343354293,-0.7982162675210905,0.8906456106551072,-0.23820266058004966,06-11,Y
149,2017,-0.15867890518277597,0.12143988950845533,-0.1980738992639719,-0.026331960508024256,06-11,Y
150,1970,0.45863123991568416,0.6298646492987624,-0.12108030494046682,0.769682824557216,09-02,N
151,1971,-1.255369947387601,0.25521333308927513,-1.0681436811722196,-0.7072175242189245,09-02,N
152,1972,-0.5725275796418058,-0.423386354247774,-0.1054587718305912,-0.7042174961314928,09-02,N
153,1973,1.45826569964181,-0.4185703628614295,1.3271235069714995,0.7351756230054383,09-02,N
154,1974,-1.5640756191916951,-0.46571815674886935,-0.7766560098601708,-1.4352809433778206,09-02,N
155,1975,-0.9123976786271063,-0.46331627952884186,-0.3175485026071251,-0.9727766687850571,09-02,N
156,1976,-1.5645466448557326,-0.843091284503607,-0.5101459776283722,-1.7024571064919267,09-02,N
157,1977,0.6068957121296634,-0.7742000918323579,0.9765822084498319,-0.11830206140998427,09-02,N
158,1978,0.5174771327213614,1.1530058017079767,-0.44938663147889635,1.1812098107913878,09-02,N
159,1979,0.2046400278933257,0.3973380311983641,-0.13625806485810038,0.42566276770925005,09-02,N
160,1980,0.8190867094468732,0.8911695335753181,-0.05097025374830068,1.2093337870076195,09-02,N
161,1981,-0.03408479295813497,1.3556392436484674,-0.9826832902624703,0.9344801137903969,09-02,N
162,1982,0.08894822743922828,0.6987626201463325,-0.4312038923483497,0.5569956819419529,09-02,N
163,1983,2.6241454621788356,-2.535679241320623,3.6485470375783335,0.06255506467478887,09-02,N
164,1984,-0.10316550029507479,-0.24366319408050927,0.09934687201675177,-0.24524492170305207,09-02,N
165,1985,-0.6394691927649153,0.3115380261022375,-0.6724636534183228,-0.23188235170959534,09-02,N
166,1986,-0.26329152361193453,1.1344776221743451,-0.9883720415188063,0.6160215979689324,09-02,N
167,1987,0.9969701878332522,0.14681892685918024,0.6011477216690606,0.8087810392463767,09-02,N
168,1988,0.8310676875800059,0.5859241266025288,0.17334267433139197,1.0019645206942984,09-02,N
169,1989,-1.4740896218335071,-1.0324473580095395,-0.31228823960850577,-1.7723892957418665,09-02,N
170,1990,-0.12813691420334253,0.6957814912888097,-0.5825982916679083,0.40138532976090374,09-02,N
171,1991,0.34892213756473106,1.964211575696798,-1.1421821152821925,1.6356325344384461,09-02,N
172,1992,1.2399555410987066,-0.2289880145604531,1.0386999493868705,0.71486199357459,09-02,N
173,1993,0.6634712866008106,0.789708042992513,-0.08926286647956701,1.02755295823556,09-02,N
174,1994,0.3342364753820583,0.9166457346367517,-0.41182553664482774,0.8845072931699156,09-02,N
175,1995,0.8330959538013801,0.3585884436184274,0.3355274781743106,0.8426481184497505,09-02,N
176,1996,-0.5769341923250028,0.612090889254061,-0.8407676981854437,0.024859538802657326,09-02,N
177,1997,-0.5018202697345258,0.8037864299271865,-0.9232033508933847,0.21352231956109372,09-02,N
178,1998,2.3837492847721884,-3.1725863306417703,3.9289225922075386,-0.557792024385545,09-02,N
179,1999,-0.8488951080482633,-1.5766550784963622,0.5146040101799721,-1.7151229850139997,09-02,N
180,2000,-1.2381045254242709,-0.8294453868050811,-0.2889656481114824,-1.4619785633790259,09-02,N
181,2001,-0.5188928918497873,-0.6471873155865535,0.09071785701268778,-0.8245432220856526,09-02,N
182,2002,-0.13741563308821783,0.7998329552841583,-0.6627348324956263,0.4683997805001836,09-02,N
183,2003,0.7925527397654782,0.3432903134437154,0.31767650818444015,0.8031623252878533,09-02,N
184,2004,0.16329439690248068,0.7595414840412142,-0.42161035857852475,0.6525435093375481,09-02,N
185,2005,0.40152217871458834,1.2175135920179994,-0.5769930617368366,1.144831172468601,09-02,N
186,2006,-0.614214953442139,0.19421691346086847,-0.571647655214417,-0.29698346215581506,09-02,N
187,2007,0.5256999410457586,-0.16015918209415553,0.4849756369108925,0.25847634945475567,09-02,N
188,2008,-1.6042438595136714,-0.9561585169465375,-0.458265540516827,-1.8104778829611652,09-02,N
189,2009,-0.7179725344258756,-1.036594839207871,0.22529999234863585,-1.240666487945093,09-02,N
190,2010,0.9143283973896932,0.5226906412777814,0.27692971311541603,1.0161259069359447,09-02,N
191,2011,-1.8484964360181175,-0.9742475633500368,-0.6181873063082943,-1.9959814235068576,09-02,N
192,2012,-1.0589809250225348,-1.5643543670675475,0.3573529879016151,-1.8549781743628895,09-02,N
193,2013,-0.2460968147827924,0.07254233904984063,-0.2253119064265983,-0.1227215466960463,09-02,N
194,2014,-0.37460593985088475,0.662340614611865,-0.733231940388636,0.20345913970599486,09-02,N
195,2015,0.2596353984457445,1.2645903861496715,-0.7106104865926902,1.0777903883468043,09-02,N
196,2016,1.8592232382315739,-0.7632165140095453,1.8543449320628649,0.7749937869234507,09-02,N
197,2017,-0.07032711515628776,0.32208222065758574,-0.2774753023548991,0.1780177422983025,09-02,N
198,2016,0.4582736082559279,0.022606535262920432,0.3080631416530501,0.34003361042013786,09-02,Y
199,2017,-0.9159324506979372,-0.7721470851754858,-0.10167160699631177,-1.1936524869983371,09-02,Y
200,1970,0.43203738754028237,0.6881605236770588,-0.1811064063810799,0.7920995392927881,09-11,N
201,1971,-1.2849428923891313,0.14217632652810844,-1.0091256772580293,-0.8080579880335926,09-11,N
202,1972,-0.5965997944744658,-0.4598903079648713,-0.09666820496346508,-0.7470513156913255,09-11,N
203,1973,1.4388205422676557,-0.45333609612114,1.3379567900718592,0.6968427346240702,09-11,N
204,1974,-1.5926974694567253,-0.6138223639327618,-0.6921692250506918,-1.5602451370123174,09-11,N
205,1975,-0.9395106580028837,-0.6228849603899909,-0.22388817787999776,-1.104780536661751,09-11,N
206,1976,-1.5905370453570746,-1.0184662842214767,-0.4045151145175309,-1.8448439464832747,09-11,N
207,1977,0.5873782969107753,-0.7166561288932479,0.9220915853867305,-0.09141323165190154,09-11,N
208,1978,0.4893412474806268,1.0650069444312729,-0.4070571180102818,1.0990901468259535,09-11,N
209,1979,0.1809948652269999,0.42321667752955694,-0.17127668603043317,0.4272420791543469,09-11,N
210,1980,0.7942250086800716,0.9941959401535765,-0.1414008016851057,1.264604580536352,09-11,N
211,1981,-0.06537430620031992,1.3768001269818517,-1.019771321356979,0.9273180908977551,09-11,N
212,1982,0.06188572453643608,0.7284035974999852,-0.4712993077545594,0.5588189387112726,09-11,N
213,1983,2.616299841673095,-2.4041309220872757,3.549980637532516,0.15002608179615604,09-11,N
214,1984,-0.12374778165821555,-0.012374605568739866,-0.0787527280551517,-0.09625306307948124,09-11,N
215,1985,-0.6664522557112856,0.3458915180350831,-0.7158351473080373,-0.22667067139300479,09-11,N
216,1986,-0.2912300245781232,1.1672081042367468,-1.031271490826014,0.6194100402973824,09-11,N
217,1987,0.9748568937543204,0.12990815821019502,0.5974689806582498,0.7811868598620173,09-11,N
218,1988,0.8078902419261472,0.6422047291961536,0.11715734959574856,1.0253719874450897,09-11,N
219,1989,-1.4980268387166737,-1.0526901407213467,-0.3149005990637213,-1.8036292730482917,09-11,N
220,1990,-0.1543568908463956,0.6786116449088366,-0.5889977001475538,0.37070409166683777,09-11,N
221,1991,0.31809553260143486,1.907603443010137,-1.1239518221996523,1.5738068385348947,09-11,N
222,1992,1.2190580224263048,-0.29750707078608096,1.0723734615212863,0.6516349271137184,09-11,N
223,1993,0.6428152240653658,0.8838311678595329,-0.1704240082309313,1.0795020162040716,09-11,N
224,1994,0.310287355174019,0.9850275377268032,-0.4771133586221226,0.9159259445420979,09-11,N
225,1995,0.8085881704847203,0.3178492173991833,0.3470048415191702,0.7965115155547695,09-11,N
226,1996,-0.6054103574295071,0.6631904067646498,-0.8970362029801247,0.04085666470217266,09-11,N
227,1997,-0.5316804013970594,0.7506925801309595,-0.9067746312488734,0.15486499674518092,09-11,N
228,1998,2.3758809282266755,-3.087411903951186,3.8631314092408244,-0.5031283779590819,09-11,N
229,1999,-0.8683837011311122,-1.4942787489766114,0.4425746326426311,-1.6706546401259943,09-11,N
230,2000,-1.2621686378448318,-0.7730622015015571,-0.3458504778603159,-1.4391255277818205,09-11,N
231,2001,-0.5416706495733296,-0.5780659004575353,0.02573532870320754,-0.7917733076692544,09-11,N
232,2002,-0.16547381227940317,0.731922535623563,-0.6345550430142295,0.400539733471118,09-11,N
233,2003,0.7670507054711005,0.25048325572833297,0.365268346653352,0.7195051640517288,09-11,N
234,2004,0.13451172138841344,0.7448529252978209,-0.4315764041219033,0.6218047048075488,09-11,N
235,2005,0.3722789932984519,1.1780389024517028,-0.5697582957705203,1.0962402970797933,09-11,N
236,2006,-0.6410682418579018,0.20677947802292854,-0.5995188721412875,-0.30708852990083263,09-11,N
237,2007,0.49896370335998896,-0.22817289629302484,0.5141632204635738,0.1914780159600284,09-11,N
238,2008,-1.6306525949331816,-1.094874188534257,-0.3788525443780015,-1.927238470895385,09-11,N
239,2009,-0.7394839331089416,-1.034134302809832,0.20834927449462284,-1.2541374818542865,09-11,N
240,2010,0.8878082475622616,0.39579017355972945,0.347909316593535,0.9076411478957056,09-11,N
241,2011,-1.8767362982561433,-1.1775737394948402,-0.49438258645185534,-2.1597233395398603,09-11,N
242,2012,-1.0809620821926567,-1.6332032757498223,0.39049349281482454,-1.9192047298627395,09-11,N
243,2013,-0.2725852692207485,0.024917214648216487,-0.2103660237635866,-0.17512776087151727,09-11,N
244,2014,-0.40384395147569185,0.5670126938895291,-0.6864993174977708,0.11537772423850537,09-11,N
245,2015,0.22951154555074296,1.187474519832493,-0.6773821152402596,1.0019604556793307,09-11,N
246,2016,1.8424485410005669,-0.8160700815810571,1.879856545938186,0.725759168719337,09-11,N
247,2017,-0.09121325140143727,0.5342322586065804,-0.4422567613893479,0.31326174418928865,09-11,N
248,2016,0.8685536230573888,-0.6618125843854489,1.0821323229815691,0.146187990394479,09-11,Y
249,2017,-0.1447732241706089,0.5189361024815173,-0.4693133656124758,0.26457310852192034,09-11,Y
250,1970,0.4191455867937474,0.6856680238763799,-0.1884598225994944,0.7812211960520412,12-02,N
251,1971,-1.2696315445513724,0.15986270520757428,-1.0108050776717274,-0.7847250718495238,12-02,N
252,1972,-0.5926161596470335,-0.4500657505613165,-0.10079836092542695,-0.737287449328867,12-02,N
253,1973,1.4156996662334234,-0.4082662513701682,1.2897386689906432,0.712362999243728,12-02,N
254,1974,-1.5714449442054594,-0.593606618274922,-0.6914361111695845,-1.5309226414484078,12-02,N
255,1975,-0.926203508217944,-0.5910110257118902,-0.23701687738278376,-1.0728326854565728,12-02,N
256,1976,-1.568317209425993,-0.9859226882812234,-0.41181511522735864,-1.806120352446006,12-02,N
257,1977,0.5735862857400096,-0.7137153957218192,0.910259748394504,-0.0990862439097731,12-02,N
258,1978,0.47862180225361634,1.11137176140223,-0.44742178690949563,1.1242952309040135,12-02,N
259,1979,0.1710234976467836,0.43658168375859524,-0.18777799419926125,0.4296417440558257,12-02,N
260,1980,0.77424516718102,0.9921133023558701,-0.1540560357866039,1.2490040518158267,12-02,N
261,1981,-0.07155233906970446,1.3770569175178915,-1.0243214286226923,0.9231311402907981,12-02,N
262,1982,0.05321421288478331,0.7356821040963,-0.48257767381774636,0.557833935390416,12-02,N
263,1983,2.574805637589494,-2.3839274783855484,3.5063538124002513,0.13497124075351538,12-02,N
264,1984,-0.1334420989728604,-0.07572968047065258,-0.04080884248158713,-0.14790678367736493,12-02,N
265,1985,-0.6635802390785167,0.3333071983675943,-0.7049058670978252,-0.2335383067297939,12-02,N
266,1986,-0.29647916931960366,1.1746263918432747,-1.0402287181395125,0.6209438559266199,12-02,N
267,1987,0.9579337463246634,0.15896424843801107,0.5649567499168628,0.7897661459903441,12-02,N
268,1988,0.7909970209596168,0.645242403282303,0.10306407854888121,1.0155746362889242,12-02,N
269,1989,-1.4799799984412643,-1.0718717177336476,-0.28857613274673877,-1.804431653089809,12-02,N
270,1990,-0.15836999871283602,0.6974750951835659,-0.6051738695393832,0.3812048694866809,12-02,N
271,1991,0.30763855994465783,1.9453853412924766,-1.1580618549574846,1.593128478740148,12-02,N
272,1992,1.2007322238807419,-0.2501150983956554,1.0259039800479848,0.6721878157425678,12-02,N
273,1993,0.6247786338092151,0.8871874786767501,-0.18555107364916276,1.0691214910630882,12-02,N
274,1994,0.29721845889533544,0.9883194947168468,-0.4886822289144377,0.9090126044718514,12-02,N
275,1995,0.7929666905829005,0.3548910689878011,0.3097662427024067,0.8116580056300406,12-02,N
276,1996,-0.6070416477154505,0.656256468238873,-0.8932866644514915,0.034800133326990855,12-02,N
277,1997,-0.5307373797894911,0.7735542398796993,-0.9222734489128698,0.17169744835621137,12-02,N
278,1998,2.3371315958662535,-3.050890324662314,3.809906837187515,-0.5047036372627841,12-02,N
279,1999,-0.8621587175017147,-1.5302484394372373,0.47241077282164295,-1.6916873240307617,12-02,N
280,2000,-1.2521274332934311,-0.7992217789061378,-0.32025265945498593,-1.4505229385279972,12-02,N
281,2001,-0.5412931982438478,-0.5981890643412063,0.040231452738924,-0.805735634915682,12-02,N
282,2002,-0.16698465064958318,0.7579090994626492,-0.6539986425814156,0.4178466849246419,12-02,N
283,2003,0.7547881112216449,0.29856899891546884,0.32259562801860414,0.744835955589018,12-02,N
284,2004,0.12728632034293788,0.7620587604379258,-0.4488518969014974,0.6288619374350465,12-02,N
285,2005,0.3615325381950416,1.2097636563830343,-0.5997899756841775,1.1110741944387743,12-02,N
286,2006,-0.6368815981022802,0.19267835576961176,-0.5865874687836143,-0.3140991248784811,12-02,N
