,exp_id,ISO_A3,Sum_abs_anom_popw,E-index,b,alpha
393,06-11,DOM,0.7076869503578581,2.781386144167284,-0.4179690886582442,-1.4228697421199608
394,09-02,DOM,1.0175515045415762,2.816452982245042,-1.5755586762365228,-5.363589863901551
395,09-11,DOM,0.8696466115157151,3.249591739252556,-1.7565222607897075,-5.979634485078862
396,12-02,DOM,0.8518002024330439,3.2702968591511747,-1.701581964428983,-5.792604182034856
397,Control,DOM,0.5906408189918865,3.863226130518031,,
398,Historical,DOM,0.2950432766195705,-0.024287534875289285,0.29375077442823694,1.0
399,06-02,ECU,0.8447133097679491,2.5917280312412827,2.914560455769885,2.7315882688022306
400,06-08,ECU,2.3005349389568193,3.451181820469674,-4.655591723356313,-4.363319934118027
401,06-11,ECU,1.683434816684138,2.781386144167284,0.430458518697719,0.40343491161862904
402,09-02,ECU,1.9002867274067945,2.816452982245042,-0.3554358750774873,-0.333122088701589
403,09-11,ECU,1.8697630175706592,3.249591739252556,-0.41415660553283873,-0.3881564106453298
404,12-02,ECU,2.0435256195576534,3.2702968591511747,-1.5607678785942456,-1.4627849695316093
405,Control,ECU,1.8039784303012003,3.863226130518031,,
406,Historical,ECU,0.7302866508784668,-0.024287534875289285,1.066983809037914,1.0
407,06-02,SLV,0.29083809866380717,2.5917280312412827,0.4805267424021339,2.9494436648424864
408,06-08,SLV,0.47122934256968574,3.451181820469674,-0.2084808003969263,-1.2796423626667122
409,06-11,SLV,0.3466725186788636,2.781386144167284,0.3653847650472395,2.2427092717280477
410,09-02,SLV,0.5876141440061096,2.816452982245042,-0.5115952148235324,-3.1401400425332455
411,09-11,SLV,0.5276355380970414,3.249591739252556,-0.4951046101176436,-3.038921722537015
412,12-02,SLV,0.27871343063124504,3.2702968591511747,1.1094563985123318,6.80977530959706
413,Control,SLV,0.44899317915194625,3.863226130518031,,
414,Historical,SLV,0.28504777169462986,-0.024287534875289285,0.1629211461571673,1.0
415,06-02,GNQ,0.6381785843181993,2.5917280312412827,-0.04121775148373197,-0.17197296515147964
416,06-08,GNQ,0.6565028556766799,3.451181820469674,-0.2989947770140412,-1.247496928312658
417,06-11,GNQ,0.4995568666398263,2.781386144167284,0.446571355671562,1.8632311909800718
418,09-02,GNQ,0.4575547813629768,2.816452982245042,0.6165445720182131,2.5724110214956815
419,09-11,GNQ,0.8793329102940397,3.249591739252556,-1.6036291320569653,-6.6908272993003175
420,12-02,GNQ,0.8753141022442105,3.2702968591511747,-1.6334434286926693,-6.815221590880523
421,Control,GNQ,0.6246126446352951,3.863226130518031,,
422,Historical,GNQ,0.38343007624325576,-0.024287534875289285,0.23967576210264196,1.0
423,06-02,ETH,0.770119184877442,2.5917280312412827,1.4274173243031538,1.695079333845976
424,06-08,ETH,0.9376835836108727,3.451181820469674,2.8337225451738473,3.3650877304032702
425,06-11,ETH,1.3401897678925054,2.781386144167284,-0.35805032417399985,-0.4251900930798157
426,09-02,ETH,0.7095746060888585,2.816452982245042,1.9573064297108824,2.3243305391620277
427,09-11,ETH,0.7499930050433128,3.249591739252556,3.0844268598857587,3.6628028383389544
428,12-02,ETH,1.3399020172072194,3.2702968591511747,-0.6514124542382957,-0.7735619921302808
429,Control,ETH,1.2399230103353087,3.863226130518031,,
430,Historical,ETH,0.3925341840177842,-0.024287534875289285,0.8420947007031687,1.0
431,06-02,ERI,0.28740892063809365,2.5917280312412827,0.2984204706385884,3.900983881609434
432,06-08,ERI,0.46228335380336155,3.451181820469674,-0.7187052735338111,-9.394991173640214
433,06-11,ERI,0.3599693185429696,2.781386144167284,0.09162522852358118,1.1977346555831498
434,09-02,ERI,0.5805335017496125,2.816452982245042,-0.7193205913690164,-9.403034673310549
435,09-11,ERI,0.42894308855485097,3.249591739252556,-0.2726989181779926,-3.56474903369823
436,12-02,ERI,0.6737468798495634,3.2702968591511747,-1.8772388070310795,-24.539463772338898
437,Control,ERI,0.38562762396607037,3.863226130518031,,
438,Historical,ERI,0.30864791695110366,-0.024287534875289285,0.07649877048850268,1.0
439,06-02,EST,0.7564790343103698,2.5917280312412827,-0.6707784141428075,-3.0656622510410747
440,06-08,EST,0.2218390260413391,3.451181820469674,2.9427460643845373,13.449248416128535
441,06-11,EST,0.4894160194055924,2.781386144167284,0.16530294804487866,0.7554849666034418
442,09-02,EST,0.8037113472612342,2.816452982245042,-0.9890992961781857,-4.520485917394474
443,09-11,EST,0.7469751306134791,3.249591739252556,-1.3300717188153781,-6.078834043519952
444,12-02,EST,0.3647994133855398,3.2702968591511747,1.1135450712488748,5.089241123125554
445,Control,EST,0.5357066928000151,3.863226130518031,,
446,Historical,EST,0.315527350077583,-0.024287534875289285,0.21880375566976318,1.0
447,06-02,FLK,0.15456973711207916,2.5917280312412827,-0.3577723479812229,10.906783643037455
448,06-08,FLK,0.2681660708428545,3.451181820469674,-2.169075420861399,66.12483176594553
449,06-11,FLK,0.2094511581610482,2.781386144167284,-0.6164739783356642,18.793370536346014
450,09-02,FLK,0.14039045674752568,2.816452982245042,-0.3822500554927021,11.65299296136987
451,09-11,FLK,0.05714819505815701,3.249591739252556,-0.12800034452412368,3.9021239954300255
452,12-02,FLK,0.05159550153923695,3.2702968591511747,-0.09629159084213362,2.935474342511674
453,Control,FLK,0.03681663515454369,3.863226130518031,,
454,Historical,FLK,0.06982559746015665,-0.024287534875289285,-0.032802736323610256,1.0
455,06-02,FJI,0.45746120616293956,2.5917280312412827,0.06566402319954412,0.1807886439235471
456,06-08,FJI,0.4460315750772269,3.451181820469674,0.30978932859577607,0.8529235628560347
457,06-11,FJI,0.3086073628016449,2.781386144167284,0.6087293373319316,1.6759763726064747
458,09-02,FJI,0.6317154073704314,2.816452982245042,-0.5633424049338138,-1.5510153732603005
459,09-11,FJI,0.48304966038534997,3.249591739252556,-0.025034946738912933,-0.0689271514459644
460,12-02,FJI,0.5576579302117066,3.2702968591511747,-0.5120187794887621,-1.4097092486377782
461,Control,FJI,0.4790731123440277,3.863226130518031,,
462,Historical,FJI,0.1135808898888977,-0.024287534875289285,0.36320878222479774,1.0
463,06-02,FIN,0.6070373879013383,2.5917280312412827,-0.580807078376757,-3.474726807467694
464,06-08,FIN,0.3235333336841171,3.451181820469674,0.8657932301391923,5.179680238912682
465,06-11,FIN,0.6565160068874978,2.781386144167284,-0.8593157968838514,-5.140928454001901
466,09-02,FIN,0.6706927697490798,2.816452982245042,-0.9404236556210372,-5.626162986332422
467,09-11,FIN,0.4077617455443727,3.249591739252556,0.05109194167232223,0.305661804037508
468,12-02,FIN,0.3271317620868399,3.2702968591511747,0.5782201150783148,3.459250083685066
469,Control,FIN,0.4158771836438926,3.863226130518031,,
470,Historical,FIN,0.24767445591955495,-0.024287534875289285,0.16715186849467362,1.0
471,06-02,ALA,0.18350657104473764,2.5917280312412827,-0.17882252834755813,-3.2178351996324115
472,06-08,ALA,0.029363894503616327,3.451181820469674,0.8933881671528595,16.07613938671174
473,06-11,ALA,0.1397054510599988,2.781386144167284,-0.05375921981490585,-0.9673742532538264
474,09-02,ALA,0.21320247071410453,2.816452982245042,-0.326808612771664,-5.8807817305646495
475,09-11,ALA,0.12686049548855732,3.249591739252556,-0.013910409428397955,-0.25031189030612283
476,12-02,ALA,0.10101540765513378,3.2702968591511747,0.1539973103896101,2.7711159807408694
477,Control,ALA,0.12465096766557589,3.863226130518031,,
478,Historical,ALA,0.06872928487680252,-0.024287534875289285,0.05557230785715374,1.0
479,06-02,FRA,0.2723373293163824,2.5917280312412827,0.11757321324360068,-12.030389550412616
480,06-08,FRA,0.31913206414804934,3.451181820469674,-0.07592514796185085,7.768853818439785
481,06-11,FRA,0.48127518305801437,2.781386144167284,-0.6079272973468209,62.20466383153687
482,09-02,FRA,0.293002095075288,2.816452982245042,0.06654875912626296,-6.809437917859202
483,09-11,FRA,0.5345592173405331,3.249591739252556,-1.40723588008611,143.99194646213422
484,12-02,FRA,0.3542261101829448,3.2702968591511747,-0.2814176478253707,28.795367892901478
485,Control,FRA,0.31103403308532585,3.863226130518031,,
486,Historical,FRA,0.32086849258132694,-0.024287534875289285,-0.009773017968447095,1.0
487,06-02,PYF,0.0,2.5917280312412827,0.0,
488,06-08,PYF,0.0,3.451181820469674,0.0,
489,06-11,PYF,0.0,2.781386144167284,0.0,
490,09-02,PYF,0.0,2.816452982245042,0.0,
491,09-11,PYF,0.0,3.249591739252556,0.0,
492,12-02,PYF,0.0,3.2702968591511747,0.0,
493,Control,PYF,0.0,3.863226130518031,,
494,Historical,PYF,0.0,-0.024287534875289285,0.0,
495,06-02,DJI,0.35745014983925755,2.5917280312412827,1.2714999662652025,2.648703821361586
496,06-08,DJI,0.5313335138879078,3.451181820469674,2.2933432440084722,4.777339500795594
497,06-11,DJI,0.6377818818329206,2.781386144167284,0.49334922430230643,1.027712159138777
498,09-02,DJI,0.27219407251340144,2.816452982245042,1.8591165614613647,3.872787472549768
499,09-11,DJI,0.40118733217332103,3.249591739252556,2.3592927405565467,4.914721088021938
500,12-02,DJI,1.1575068836927715,3.2702968591511747,-2.4861148891924216,-5.178908519117053
501,Control,DJI,0.7759371179111645,3.863226130518031,,
502,Historical,DJI,0.29287302846778324,-0.024287534875289285,0.48004611010512244,1.0
503,06-02,GAB,0.79735150820238,2.5917280312412827,-0.37407712740295074,-2.1528399597074954
504,06-08,GAB,0.9485784948609042,3.451181820469674,-2.572204923422167,-14.803218743001711
505,06-11,GAB,0.8181158415214496,2.781386144167284,-0.513805810979297,-2.956988279624555
506,09-02,GAB,0.5523555793294004,2.816452982245042,0.4497978560050738,2.5886180342573994
